Date,Time,Scrip Name,Scrip Type,Quantity,Price,Value
20-10-2025,10:18:11,NIFTY 20 OCT 2025 PE 25900.00,BUY,300,90.5,27150
20-10-2025,10:19:44,NIFTY 20 OCT 2025 CE 25800.00,BUY,300,88.25,26475
20-10-2025,10:19:46,NIFTY 20 OCT 2025 PE 25900.00,SELL,300,92.1,27630
20-10-2025,10:20:36,NIFTY 20 OCT 2025 PE 25900.00,BUY,300,91.1,27330
20-10-2025,10:21:07,NIFTY 20 OCT 2025 CE 25800.00,SELL,300,85.25,25575
20-10-2025,10:21:59,NIFTY 20 OCT 2025 CE 25800.00,BUY,300,87.2,26160
20-10-2025,10:22:04,NIFTY 20 OCT 2025 PE 25900.00,SELL,300,88.6,26580
20-10-2025,10:22:19,NIFTY 20 OCT 2025 PE 25900.00,BUY,300,93.95,28185
20-10-2025,10:22:44,NIFTY 20 OCT 2025 PE 25900.00,SELL,300,87.9,26370
20-10-2025,10:23:03,NIFTY 20 OCT 2025 PE 25900.00,BUY,300,93.45,28035
20-10-2025,10:24:13,NIFTY 20 OCT 2025 PE 25900.00,SELL,300,86.6,25980
20-10-2025,10:26:37,NIFTY 20 OCT 2025 CE 25800.00,SELL,300,96.9,29070
20-10-2025,10:26:40,NIFTY 20 OCT 2025 CE 25800.00,BUY,300,98.25,29475
20-10-2025,10:26:43,NIFTY 20 OCT 2025 CE 25800.00,SELL,300,96.8,29040
20-10-2025,10:26:47,NIFTY 20 OCT 2025 CE 25800.00,BUY,300,98,29400
20-10-2025,10:26:50,NIFTY 20 OCT 2025 CE 25800.00,SELL,300,97.1,29130
20-10-2025,10:27:28,NIFTY 20 OCT 2025 PE 25900.00,BUY,300,80.65,24195
20-10-2025,10:29:08,NIFTY 20 OCT 2025 PE 25900.00,SELL,300,93.5,28050
20-10-2025,10:31:12,NIFTY 20 OCT 2025 CE 25800.00,BUY,300,76.5,22950
20-10-2025,10:31:21,NIFTY 20 OCT 2025 PE 25900.00,BUY,300,100.95,30285
20-10-2025,10:31:41,NIFTY 20 OCT 2025 PE 25900.00,SELL,300,99.5,29850
20-10-2025,10:31:43,NIFTY 20 OCT 2025 PE 25900.00,BUY,300,100.75,30225
20-10-2025,10:31:49,NIFTY 20 OCT 2025 PE 25900.00,SELL,300,98.3,29490
20-10-2025,10:32:03,NIFTY 20 OCT 2025 PE 25900.00,BUY,300,100,30000
20-10-2025,10:32:12,NIFTY 20 OCT 2025 PE 25900.00,SELL,300,95.5,28650
20-10-2025,10:33:14,NIFTY 20 OCT 2025 PE 25900.00,BUY,300,94.3,28290
20-10-2025,10:33:19,NIFTY 20 OCT 2025 CE 25800.00,SELL,300,79.6,23880
20-10-2025,10:33:26,NIFTY 20 OCT 2025 CE 25800.00,BUY,300,80.75,24225
20-10-2025,10:34:07,NIFTY 20 OCT 2025 CE 25800.00,SELL,300,78.9,23670
20-10-2025,10:34:18,NIFTY 20 OCT 2025 CE 25800.00,BUY,300,79.9,23970
20-10-2025,10:34:39,NIFTY 20 OCT 2025 CE 25800.00,SELL,300,80.85,24255
20-10-2025,10:34:41,NIFTY 20 OCT 2025 CE 25800.00,BUY,300,81.15,24345
20-10-2025,10:34:42,NIFTY 20 OCT 2025 PE 25900.00,SELL,300,91.05,27315
20-10-2025,10:34:45,NIFTY 20 OCT 2025 CE 25800.00,SELL,300,81.7,24510
20-10-2025,10:34:47,NIFTY 20 OCT 2025 CE 25800.00,BUY,300,82.6,24780
20-10-2025,10:34:50,NIFTY 20 OCT 2025 CE 25800.00,SELL,300,83.75,25125
20-10-2025,10:34:52,NIFTY 20 OCT 2025 CE 25800.00,BUY,300,84.05,25215
20-10-2025,10:34:55,NIFTY 20 OCT 2025 CE 25800.00,SELL,300,84.3,25290
20-10-2025,10:34:58,NIFTY 20 OCT 2025 CE 25800.00,BUY,300,84.9,25470
20-10-2025,10:35:00,NIFTY 20 OCT 2025 CE 25800.00,SELL,300,84.9,25470
20-10-2025,10:35:03,NIFTY 20 OCT 2025 CE 25800.00,BUY,300,81.75,24525
20-10-2025,10:35:12,NIFTY 20 OCT 2025 CE 25800.00,SELL,300,81.45,24435
20-10-2025,10:35:14,NIFTY 20 OCT 2025 CE 25800.00,BUY,300,81,24300
20-10-2025,10:35:19,NIFTY 20 OCT 2025 CE 25800.00,SELL,300,81.7,24510
20-10-2025,10:35:21,NIFTY 20 OCT 2025 CE 25800.00,BUY,300,82.15,24645
20-10-2025,10:35:23,NIFTY 20 OCT 2025 CE 25800.00,SELL,300,82.25,24675
20-10-2025,10:35:25,NIFTY 20 OCT 2025 CE 25800.00,BUY,300,82.4,24720
20-10-2025,10:35:27,NIFTY 20 OCT 2025 CE 25800.00,SELL,300,82.35,24705
20-10-2025,10:35:29,NIFTY 20 OCT 2025 CE 25800.00,BUY,300,83.1,24930
20-10-2025,10:35:31,NIFTY 20 OCT 2025 CE 25800.00,SELL,300,83.55,25065
20-10-2025,10:35:33,NIFTY 20 OCT 2025 CE 25800.00,BUY,300,84,25200
20-10-2025,10:39:17,NIFTY 20 OCT 2025 CE 25800.00,SELL,300,97.95,29385
20-10-2025,10:40:35,NIFTY 20 OCT 2025 PE 25900.00,BUY,300,78.4,23520
20-10-2025,10:40:38,NIFTY 20 OCT 2025 CE 25800.00,BUY,300,92.5,27750
20-10-2025,10:40:42,NIFTY 20 OCT 2025 CE 25800.00,SELL,300,89,26700
20-10-2025,10:41:18,NIFTY 20 OCT 2025 CE 25800.00,BUY,300,90.95,27285
20-10-2025,10:42:04,NIFTY 20 OCT 2025 PE 25900.00,SELL,300,70,21000
20-10-2025,10:42:45,NIFTY 20 OCT 2025 CE 25700.00,BUY,300,185.55,55665
20-10-2025,10:47:48,NIFTY 20 OCT 2025 PE 26050.00,BUY,300,175.95,52785
20-10-2025,10:49:35,NIFTY 20 OCT 2025 PE 26050.00,SELL,300,168.85,50655
20-10-2025,10:51:09,NIFTY 20 OCT 2025 CE 25700.00,SELL,300,207,62100
20-10-2025,10:51:11,NIFTY 20 OCT 2025 CE 25700.00,BUY,300,206.1,61830
20-10-2025,10:51:14,NIFTY 20 OCT 2025 CE 25700.00,SELL,300,206.45,61935
20-10-2025,10:51:17,NIFTY 20 OCT 2025 CE 25700.00,BUY,300,204.8,61440
20-10-2025,10:51:20,NIFTY 20 OCT 2025 CE 25700.00,SELL,300,204.4,61320
20-10-2025,10:51:23,NIFTY 20 OCT 2025 CE 25700.00,BUY,300,202,60600
20-10-2025,10:51:26,NIFTY 20 OCT 2025 CE 25700.00,SELL,300,200.5,60150
20-10-2025,10:51:29,NIFTY 20 OCT 2025 CE 25700.00,BUY,300,199.65,59895
20-10-2025,10:51:31,NIFTY 20 OCT 2025 CE 25700.00,SELL,300,199.4,59820
20-10-2025,10:51:35,NIFTY 20 OCT 2025 CE 25700.00,BUY,300,201.5,60450
20-10-2025,10:51:38,NIFTY 20 OCT 2025 CE 25700.00,SELL,300,202.55,60765
20-10-2025,10:51:41,NIFTY 20 OCT 2025 CE 25700.00,BUY,300,203.2,60960
20-10-2025,10:51:43,NIFTY 20 OCT 2025 CE 25700.00,SELL,300,201.85,60555
20-10-2025,10:51:46,NIFTY 20 OCT 2025 CE 25700.00,BUY,300,202,60600
20-10-2025,10:51:49,NIFTY 20 OCT 2025 CE 25700.00,SELL,300,202,60600
20-10-2025,10:51:52,NIFTY 20 OCT 2025 CE 25700.00,BUY,300,201.05,60315
20-10-2025,10:51:55,NIFTY 20 OCT 2025 CE 25700.00,SELL,300,201.7,60510
20-10-2025,10:51:58,NIFTY 20 OCT 2025 CE 25700.00,BUY,300,201.15,60345
20-10-2025,10:52:00,NIFTY 20 OCT 2025 CE 25700.00,SELL,300,200.9,60270
20-10-2025,10:52:03,NIFTY 20 OCT 2025 CE 25700.00,BUY,300,199.65,59895
20-10-2025,10:52:07,NIFTY 20 OCT 2025 CE 25700.00,SELL,300,201.6,60480
20-10-2025,10:52:09,NIFTY 20 OCT 2025 CE 25700.00,BUY,300,201.15,60345
20-10-2025,10:52:12,NIFTY 20 OCT 2025 CE 25700.00,SELL,300,203.15,60945
20-10-2025,10:52:14,NIFTY 20 OCT 2025 CE 25700.00,BUY,300,202.2,60660
20-10-2025,10:52:17,NIFTY 20 OCT 2025 CE 25700.00,SELL,300,204,61200
20-10-2025,10:52:20,NIFTY 20 OCT 2025 CE 25700.00,BUY,300,204.25,61275
20-10-2025,10:52:22,NIFTY 20 OCT 2025 CE 25700.00,SELL,300,204.9,61470
20-10-2025,10:52:25,NIFTY 20 OCT 2025 CE 25700.00,BUY,300,204.65,61395
20-10-2025,10:52:27,NIFTY 20 OCT 2025 CE 25700.00,SELL,300,204.75,61425
20-10-2025,10:52:30,NIFTY 20 OCT 2025 CE 25700.00,BUY,300,204.05,61215
20-10-2025,10:52:33,NIFTY 20 OCT 2025 CE 25700.00,SELL,300,205.5,61650
20-10-2025,10:52:35,NIFTY 20 OCT 2025 CE 25700.00,BUY,300,205,61500
20-10-2025,10:52:39,NIFTY 20 OCT 2025 CE 25700.00,SELL,300,205.65,61695
20-10-2025,10:52:41,NIFTY 20 OCT 2025 CE 25700.00,BUY,300,207.9,62370
20-10-2025,10:52:44,NIFTY 20 OCT 2025 CE 25700.00,SELL,300,207.95,62385
20-10-2025,10:52:47,NIFTY 20 OCT 2025 CE 25700.00,BUY,300,207.75,62325
20-10-2025,10:52:49,NIFTY 20 OCT 2025 CE 25700.00,SELL,300,207.65,62295
20-10-2025,10:52:51,NIFTY 20 OCT 2025 CE 25700.00,BUY,300,206.65,61995
20-10-2025,10:52:53,NIFTY 20 OCT 2025 CE 25700.00,SELL,300,207.35,62205
20-10-2025,10:52:55,NIFTY 20 OCT 2025 CE 25700.00,BUY,300,210.15,63045
20-10-2025,10:52:57,NIFTY 20 OCT 2025 CE 25700.00,SELL,300,208,62400
20-10-2025,10:52:59,NIFTY 20 OCT 2025 CE 25700.00,BUY,300,205.95,61785
20-10-2025,10:53:01,NIFTY 20 OCT 2025 CE 25700.00,SELL,300,205.9,61770
20-10-2025,10:53:03,NIFTY 20 OCT 2025 CE 25700.00,BUY,300,204,61200
20-10-2025,10:53:05,NIFTY 20 OCT 2025 CE 25700.00,SELL,300,204.7,61410
20-10-2025,10:53:07,NIFTY 20 OCT 2025 CE 25700.00,BUY,300,205,61500
20-10-2025,10:53:10,NIFTY 20 OCT 2025 CE 25700.00,SELL,300,204.55,61365
20-10-2025,10:53:12,NIFTY 20 OCT 2025 CE 25700.00,BUY,300,204.1,61230
20-10-2025,10:53:14,NIFTY 20 OCT 2025 CE 25700.00,SELL,300,204.3,61290
20-10-2025,10:53:16,NIFTY 20 OCT 2025 CE 25700.00,BUY,300,204.35,61305
20-10-2025,10:53:18,NIFTY 20 OCT 2025 CE 25700.00,SELL,300,205.75,61725
20-10-2025,10:53:20,NIFTY 20 OCT 2025 CE 25700.00,BUY,300,206.5,61950
20-10-2025,10:53:22,NIFTY 20 OCT 2025 CE 25700.00,SELL,300,204.55,61365
20-10-2025,10:53:24,NIFTY 20 OCT 2025 CE 25700.00,BUY,300,204.4,61320
20-10-2025,10:53:26,NIFTY 20 OCT 2025 CE 25700.00,SELL,300,203.75,61125
20-10-2025,10:53:28,NIFTY 20 OCT 2025 CE 25700.00,BUY,300,203.9,61170
20-10-2025,10:53:30,NIFTY 20 OCT 2025 CE 25700.00,SELL,300,203.5,61050
20-10-2025,10:53:43,NIFTY 20 OCT 2025 PE 26050.00,BUY,300,161.6,48480
20-10-2025,10:55:11,NIFTY 20 OCT 2025 PE 26050.00,SELL,300,167.3,50190
20-10-2025,10:55:25,NIFTY 20 OCT 2025 PE 26050.00,BUY,300,170.25,51075
20-10-2025,10:55:28,NIFTY 20 OCT 2025 PE 26050.00,SELL,300,169.75,50925
20-10-2025,10:55:31,NIFTY 20 OCT 2025 PE 26050.00,BUY,300,168.85,50655
20-10-2025,10:55:40,NIFTY 20 OCT 2025 CE 25700.00,BUY,300,201.2,60360
20-10-2025,10:56:27,NIFTY 20 OCT 2025 CE 25700.00,SELL,300,196.55,58965
20-10-2025,10:56:45,NIFTY 20 OCT 2025 PE 26050.00,SELL,300,170.85,51255
20-10-2025,10:56:49,NIFTY 20 OCT 2025 PE 26050.00,BUY,300,170.55,51165
20-10-2025,10:56:52,NIFTY 20 OCT 2025 PE 26050.00,SELL,300,171.1,51330
20-10-2025,10:56:55,NIFTY 20 OCT 2025 PE 26050.00,BUY,300,172.9,51870
20-10-2025,10:58:56,NIFTY 20 OCT 2025 CE 25700.00,BUY,300,194.9,58470
20-10-2025,10:59:08,NIFTY 20 OCT 2025 PE 26050.00,SELL,300,166.7,50010
20-10-2025,11:01:48,NIFTY 20 OCT 2025 PE 26050.00,BUY,300,165.8,49740
20-10-2025,11:03:03,NIFTY 20 OCT 2025 CE 25700.00,SELL,300,190,57000
20-10-2025,11:03:31,NIFTY 20 OCT 2025 CE 25700.00,BUY,300,196.35,58905
20-10-2025,11:03:39,NIFTY 20 OCT 2025 PE 26050.00,SELL,300,159.5,47850
20-10-2025,11:04:15,NIFTY 20 OCT 2025 PE 26050.00,BUY,300,164.75,49425
20-10-2025,11:07:22,NIFTY 20 OCT 2025 CE 25700.00,SELL,300,193.3,57990
20-10-2025,11:08:44,NIFTY 20 OCT 2025 PE 26050.00,SELL,300,175.3,52590
20-10-2025,11:08:46,NIFTY 20 OCT 2025 PE 26050.00,BUY,300,171.85,51555
20-10-2025,11:08:49,NIFTY 20 OCT 2025 PE 26050.00,SELL,300,172,51600
20-10-2025,11:08:51,NIFTY 20 OCT 2025 PE 26050.00,BUY,300,169.9,50970
20-10-2025,11:09:15,NIFTY 20 OCT 2025 CE 25700.00,BUY,300,197.95,59385
20-10-2025,11:09:29,NIFTY 20 OCT 2025 PE 26050.00,SELL,300,163,48900
20-10-2025,11:09:34,NIFTY 20 OCT 2025 CE 25700.00,SELL,300,200.95,60285
20-10-2025,11:09:37,NIFTY 20 OCT 2025 CE 25700.00,BUY,300,201.1,60330
20-10-2025,11:09:40,NIFTY 20 OCT 2025 CE 25700.00,SELL,300,200.55,60165
20-10-2025,11:09:44,NIFTY 20 OCT 2025 CE 25700.00,BUY,300,201.65,60495
20-10-2025,11:09:47,NIFTY 20 OCT 2025 CE 25700.00,SELL,300,201.2,60360
20-10-2025,11:09:51,NIFTY 20 OCT 2025 CE 25700.00,BUY,300,200.4,60120
20-10-2025,11:10:08,NIFTY 20 OCT 2025 PE 26050.00,BUY,300,168.25,50475
20-10-2025,11:10:16,NIFTY 20 OCT 2025 CE 25700.00,SELL,300,192,57600
20-10-2025,11:10:38,NIFTY 20 OCT 2025 CE 25700.00,BUY,300,196.7,59010
20-10-2025,11:10:57,NIFTY 20 OCT 2025 CE 25700.00,SELL,300,201.15,60345
20-10-2025,11:11:00,NIFTY 20 OCT 2025 CE 25700.00,BUY,300,201.15,60345
20-10-2025,11:11:32,NIFTY 20 OCT 2025 CE 25700.00,SELL,300,196.25,58875
20-10-2025,11:11:56,NIFTY 20 OCT 2025 PE 26050.00,SELL,300,166.45,49935
20-10-2025,11:12:15,NIFTY 20 OCT 2025 CE 25700.00,BUY,300,190.3,57090
20-10-2025,11:12:16,NIFTY 20 OCT 2025 PE 26050.00,BUY,300,172.3,51690
20-10-2025,11:12:19,NIFTY 20 OCT 2025 PE 26050.00,SELL,300,170.15,51045
20-10-2025,11:12:21,NIFTY 20 OCT 2025 PE 26050.00,BUY,300,170,51000
20-10-2025,11:12:23,NIFTY 20 OCT 2025 PE 26050.00,SELL,300,169.85,50955
20-10-2025,11:12:26,NIFTY 20 OCT 2025 PE 26050.00,BUY,300,168.5,50550
20-10-2025,11:12:29,NIFTY 20 OCT 2025 CE 25700.00,SELL,300,195.15,58545
20-10-2025,11:12:38,NIFTY 20 OCT 2025 PE 26050.00,SELL,300,169.8,50940
20-10-2025,11:12:40,NIFTY 20 OCT 2025 PE 26050.00,BUY,300,168.1,50430
20-10-2025,11:12:45,NIFTY 20 OCT 2025 PE 26050.00,SELL,300,169.85,50955
20-10-2025,11:12:48,NIFTY 20 OCT 2025 PE 26050.00,BUY,300,170.05,51015
20-10-2025,11:12:59,NIFTY 20 OCT 2025 PE 26050.00,SELL,300,170.2,51060
20-10-2025,11:13:02,NIFTY 20 OCT 2025 PE 26050.00,BUY,300,170.4,51120
20-10-2025,11:13:05,NIFTY 20 OCT 2025 PE 26050.00,SELL,300,170.25,51075
20-10-2025,11:13:08,NIFTY 20 OCT 2025 PE 26050.00,BUY,300,169.95,50985
20-10-2025,11:13:11,NIFTY 20 OCT 2025 CE 25700.00,BUY,300,190.5,57150
20-10-2025,11:13:12,NIFTY 20 OCT 2025 PE 26050.00,SELL,300,172,51600
20-10-2025,11:13:15,NIFTY 20 OCT 2025 PE 26050.00,BUY,300,169.25,50775
20-10-2025,11:13:22,NIFTY 20 OCT 2025 PE 26050.00,SELL,300,171,51300
20-10-2025,11:13:25,NIFTY 20 OCT 2025 PE 26050.00,BUY,300,170.1,51030
20-10-2025,11:13:29,NIFTY 20 OCT 2025 PE 26050.00,SELL,300,174.55,52365
20-10-2025,11:13:31,NIFTY 20 OCT 2025 PE 26050.00,BUY,300,174.4,52320
20-10-2025,11:13:36,NIFTY 20 OCT 2025 PE 26050.00,SELL,300,174.15,52245
20-10-2025,11:13:39,NIFTY 20 OCT 2025 PE 26050.00,BUY,300,171.05,51315
20-10-2025,11:13:48,NIFTY 20 OCT 2025 PE 26050.00,SELL,300,172.5,51750
20-10-2025,11:13:51,NIFTY 20 OCT 2025 PE 26050.00,BUY,300,173.65,52095
20-10-2025,11:13:53,NIFTY 20 OCT 2025 CE 25700.00,SELL,300,187.8,56340
20-10-2025,11:13:54,NIFTY 20 OCT 2025 PE 26050.00,SELL,300,176.35,52905
20-10-2025,11:13:57,NIFTY 20 OCT 2025 PE 26050.00,BUY,300,172.9,51870
20-10-2025,11:14:01,NIFTY 20 OCT 2025 PE 26050.00,SELL,300,175,52500
20-10-2025,11:14:04,NIFTY 20 OCT 2025 PE 26050.00,BUY,300,173.9,52170
20-10-2025,11:14:19,NIFTY 20 OCT 2025 CE 25700.00,BUY,300,194.05,58215
20-10-2025,11:14:25,NIFTY 20 OCT 2025 CE 25700.00,SELL,300,193.9,58170
20-10-2025,11:15:05,NIFTY 20 OCT 2025 PE 26050.00,SELL,300,163.8,49140
20-10-2025,11:15:36,NIFTY 20 OCT 2025 PE 26050.00,BUY,300,168,50400
20-10-2025,11:16:28,NIFTY 20 OCT 2025 PE 26050.00,SELL,300,171.95,51585
20-10-2025,11:16:29,NIFTY 20 OCT 2025 CE 25700.00,BUY,300,190.35,57105
20-10-2025,11:16:30,NIFTY 20 OCT 2025 PE 26050.00,BUY,300,171.6,51480
20-10-2025,11:16:33,NIFTY 20 OCT 2025 PE 26050.00,SELL,300,173.25,51975
20-10-2025,11:16:36,NIFTY 20 OCT 2025 PE 26050.00,BUY,300,173.3,51990
20-10-2025,11:16:38,NIFTY 20 OCT 2025 PE 26050.00,SELL,300,173.25,51975
20-10-2025,11:16:40,NIFTY 20 OCT 2025 PE 26050.00,BUY,300,173.7,52110
20-10-2025,11:16:42,NIFTY 20 OCT 2025 PE 26050.00,SELL,300,173.95,52185
20-10-2025,11:16:44,NIFTY 20 OCT 2025 PE 26050.00,BUY,300,174.8,52440
20-10-2025,11:16:46,NIFTY 20 OCT 2025 CE 25700.00,SELL,300,181.65,54495
20-10-2025,11:16:46,NIFTY 20 OCT 2025 PE 26050.00,SELL,300,177.8,53340
20-10-2025,11:16:49,NIFTY 20 OCT 2025 PE 26050.00,BUY,300,178.7,53610
20-10-2025,11:16:51,NIFTY 20 OCT 2025 PE 26050.00,SELL,300,178.2,53460
20-10-2025,11:16:53,NIFTY 20 OCT 2025 PE 26050.00,BUY,300,177.05,53115
20-10-2025,11:19:23,NIFTY 20 OCT 2025 PE 26050.00,SELL,300,205.2,61560
20-10-2025,11:20:31,NIFTY 20 OCT 2025 CE 25700.00,BUY,300,174.8,52440
20-10-2025,11:20:37,NIFTY 20 OCT 2025 PE 26050.00,BUY,300,192.45,57735
20-10-2025,11:20:51,NIFTY 20 OCT 2025 CE 25700.00,SELL,300,171.45,51435
20-10-2025,11:20:52,NIFTY 20 OCT 2025 PE 26050.00,SELL,300,193,57900
